margin_capital,total_project_cost,monthly_emi,competitor_count,min_distance_km,demand_score,gross_margin,gst_rate,is_viable
15700.0,136700.0,2494.6,2,2.23,96.0,13.9,5.0,1
123600.0,1119900.0,20436.78,2,0.35,72.9,34.0,0.0,1
75900.0,595300.0,10863.48,3,0.79,81.3,27.3,18.0,1
130000.0,1167800.0,21310.9,1,0.5,70.9,21.9,0.0,1
100200.0,1104800.0,20161.22,4,0.67,58.5,16.2,5.0,1
142700.0,1151200.0,21007.97,5,0.26,66.5,30.8,0.0,1
92500.0,747500.0,13640.94,3,1.46,65.4,24.2,18.0,1
97100.0,756900.0,13812.48,6,0.24,45.3,16.6,5.0,0
26300.0,238500.0,4352.33,1,3.67,58.2,40.2,5.0,1
72800.0,550200.0,10040.46,3,0.44,57.6,41.7,5.0,1
133800.0,1272800.0,23227.02,3,2.88,56.1,32.9,18.0,1
67600.0,552800.0,10087.91,4,0.62,68.4,17.5,5.0,1
142900.0,1352600.0,24683.27,2,3.28,79.7,25.4,18.0,1
47800.0,515700.0,9410.88,4,4.28,53.2,22.8,18.0,1
108400.0,824700.0,15049.75,2,4.32,92.6,34.7,0.0,1
107300.0,849800.0,15507.79,3,7.46,83.3,20.8,5.0,1
102600.0,796700.0,14538.78,1,0.32,59.5,19.4,18.0,1
52500.0,489700.0,8936.42,5,2.54,67.7,16.2,5.0,1
59300.0,458800.0,8372.53,5,0.94,91.3,10.5,5.0,1
199300.0,1783200.0,32541.18,2,0.8,52.4,26.4,0.0,1
43700.0,468000.0,8540.42,3,1.88,78.5,18.7,0.0,1
152200.0,1593200.0,29073.92,0,9.77,85.7,26.2,0.0,1
45600.0,342700.0,6253.85,1,3.61,45.4,44.1,5.0,1
118600.0,928500.0,16943.97,4,3.0,52.2,15.0,5.0,1
20100.0,190700.0,3480.04,1,0.46,82.9,33.4,18.0,1
58800.0,540200.0,9857.98,4,7.05,68.1,15.5,5.0,1
146400.0,1523000.0,27792.85,1,0.46,55.3,24.8,0.0,1
173100.0,1691300.0,30864.12,3,1.88,67.9,24.9,0.0,1
56300.0,480300.0,8764.88,3,1.84,57.3,18.4,5.0,1
56500.0,481500.0,8786.78,0,6.5,63.7,28.0,0.0,1
52800.0,481700.0,8790.43,2,0.55,75.2,23.8,0.0,1
64500.0,531400.0,9697.39,1,6.42,84.8,34.8,18.0,1
81700.0,757900.0,13830.73,4,0.78,63.4,14.2,5.0,1
132200.0,1059300.0,19330.91,2,1.69,63.4,31.0,0.0,1
132000.0,1247600.0,22767.15,0,7.73,56.2,21.4,0.0,1
47800.0,455700.0,8315.96,0,9.33,69.9,23.1,0.0,1
74000.0,535100.0,9764.91,2,5.05,60.9,23.0,18.0,1
50800.0,374000.0,6825.03,1,3.44,74.8,23.4,0.0,1
31700.0,308200.0,5624.27,4,1.22,88.9,21.7,18.0,1
51900.0,383100.0,6991.1,7,1.8,87.4,18.6,5.0,1
20400.0,185300.0,3381.49,5,0.93,74.7,12.3,5.0,1
93600.0,820100.0,14965.8,7,0.84,65.7,11.7,5.0,1
31100.0,224000.0,4087.72,3,0.67,65.8,26.9,0.0,1
63900.0,460500.0,8403.55,3,5.31,65.6,36.2,5.0,1
64700.0,487500.0,8896.27,5,0.44,85.4,18.0,5.0,1
138000.0,1382400.0,25227.08,1,1.16,84.0,29.5,0.0,1
191000.0,1399200.0,25533.66,1,0.42,93.6,16.0,18.0,1
70900.0,599700.0,10943.78,7,0.64,77.1,13.4,5.0,1
70500.0,660600.0,12055.13,4,1.56,90.5,14.2,5.0,1
73600.0,685600.0,12511.35,5,0.49,77.5,15.8,5.0,1
44000.0,466700.0,8516.69,4,1.53,66.6,38.3,5.0,1
103300.0,804300.0,14677.47,0,7.56,84.7,23.1,0.0,1
94600.0,795800.0,14522.36,2,0.55,50.2,20.6,0.0,1
77600.0,560300.0,10224.78,5,0.49,59.9,49.2,5.0,1
100300.0,739500.0,13494.95,2,1.23,67.2,24.8,0.0,1
46900.0,516500.0,9425.48,3,2.83,71.6,32.1,0.0,1
38400.0,286600.0,5230.09,3,1.12,57.4,47.8,5.0,1
34300.0,268300.0,4896.14,3,1.17,55.3,16.2,5.0,1
39800.0,336500.0,6140.71,0,4.68,65.5,51.9,5.0,1
36700.0,313900.0,5728.28,3,6.33,56.3,27.6,18.0,1
88600.0,690800.0,12606.24,4,1.38,72.8,13.6,5.0,1
52500.0,417100.0,7611.56,5,1.87,61.5,46.6,18.0,1
105600.0,830700.0,15159.24,1,1.08,87.7,22.0,0.0,1
57000.0,613800.0,11201.09,5,0.82,71.7,8.7,5.0,1
117800.0,1060900.0,19360.1,8,2.14,71.2,15.0,5.0,1
89900.0,962100.0,17557.13,3,4.15,61.9,22.3,18.0,1
64300.0,483800.0,8828.75,2,1.08,76.0,16.0,5.0,1
50800.0,476400.0,8693.71,4,5.18,92.7,22.5,0.0,1
34400.0,374000.0,6825.03,2,1.69,63.6,12.6,5.0,1
146400.0,1617200.0,29511.89,4,1.38,83.7,17.2,0.0,1
115700.0,1191100.0,21736.09,5,0.62,77.1,18.0,5.0,0
48200.0,510900.0,9323.29,6,1.1,66.0,16.6,5.0,1
61300.0,438600.0,8003.9,3,0.71,49.5,61.0,5.0,1
109300.0,876200.0,15989.56,3,3.55,65.0,19.1,0.0,1
82900.0,639200.0,11664.6,3,0.86,46.1,22.1,18.0,1
125500.0,1086100.0,19819.97,4,2.15,72.9,28.5,0.0,1
96000.0,874900.0,15965.84,4,1.24,87.8,15.8,0.0,1
146900.0,1416900.0,25856.66,1,0.41,50.3,22.2,0.0,1
35200.0,333700.0,6089.61,7,0.66,45.1,17.3,5.0,0
117400.0,924600.0,16872.8,2,4.38,51.4,23.1,0.0,1
51400.0,491900.0,8976.56,1,1.47,50.9,23.5,0.0,1
56000.0,403400.0,7361.55,3,1.14,70.6,11.3,5.0,1
66800.0,537100.0,9801.41,1,2.96,74.8,31.9,18.0,1
87800.0,684300.0,12487.62,7,0.75,79.4,17.1,5.0,1
76700.0,674500.0,12308.79,3,2.5,61.9,25.1,0.0,1
101300.0,960100.0,17520.63,1,1.16,66.9,16.8,0.0,1
145300.0,1114300.0,20334.59,1,2.57,78.9,25.2,0.0,1
107900.0,926700.0,16911.12,0,7.89,68.4,24.4,0.0,1
132200.0,1018900.0,18593.66,1,0.65,47.4,24.3,0.0,1
26200.0,213900.0,3903.41,4,0.41,62.4,15.3,5.0,1
168200.0,1276700.0,23298.19,1,3.23,52.1,20.7,18.0,1
119800.0,1161100.0,21188.63,2,2.92,79.5,18.0,5.0,1
125800.0,904200.0,16500.52,2,1.29,86.5,26.3,0.0,1
20800.0,186800.0,3408.87,5,2.26,65.6,9.9,5.0,1
60100.0,581200.0,10606.18,1,2.64,56.4,42.8,5.0,1
145300.0,1292100.0,23579.22,1,2.74,63.1,24.8,18.0,1
57800.0,491800.0,8974.74,1,5.63,66.6,24.2,18.0,1
155800.0,1392300.0,25407.74,2,3.41,54.1,25.4,0.0,1
116100.0,879400.0,16047.96,0,4.76,63.9,29.5,0.0,1
51700.0,431500.0,7874.34,1,3.22,84.9,22.0,5.0,1
79600.0,826500.0,15082.6,1,4.6,84.5,24.5,0.0,1
41400.0,316900.0,5783.03,5,0.93,64.2,27.3,0.0,1
47000.0,395000.0,7208.26,1,0.73,83.2,17.9,18.0,1
84500.0,869200.0,15861.82,3,2.58,62.6,16.5,18.0,1
31700.0,282000.0,5146.15,3,1.26,91.0,30.0,5.0,1
95800.0,710700.0,12969.39,0,7.98,69.4,19.6,18.0,1
34800.0,330800.0,6036.69,1,0.54,74.8,20.5,5.0,1
45200.0,370000.0,6752.04,1,0.7,86.8,18.6,0.0,1
54000.0,522700.0,9538.62,0,6.91,75.2,43.3,5.0,1
148900.0,1516600.0,27676.06,5,1.06,72.7,30.3,18.0,1
103100.0,921500.0,16816.23,4,4.87,79.6,24.0,0.0,1
66500.0,490400.0,8949.19,2,3.1,69.0,22.7,0.0,1
50600.0,412700.0,7531.26,2,0.34,74.5,30.6,18.0,1
149900.0,1490500.0,27199.77,4,3.79,62.5,30.3,18.0,1
24300.0,226900.0,4140.64,6,0.14,62.7,18.7,5.0,0
103500.0,921700.0,16819.88,5,0.37,71.8,16.5,5.0,1
98600.0,823200.0,15022.38,5,0.16,68.6,14.3,5.0,0
32400.0,281000.0,5127.9,4,3.46,70.7,39.7,5.0,1
90500.0,718800.0,13117.2,2,3.99,35.0,18.1,0.0,1
122300.0,930100.0,16973.17,1,4.74,62.5,32.4,0.0,1
91000.0,651000.0,11879.94,2,5.77,69.3,27.3,0.0,1
51000.0,445000.0,8120.7,2,5.72,74.6,41.0,5.0,1
52000.0,478000.0,8722.9,0,7.8,77.0,36.1,0.0,1
50500.0,457800.0,8354.28,4,9.48,54.6,28.1,0.0,1
23000.0,187900.0,3428.94,6,0.34,72.5,68.0,18.0,1
24800.0,243300.0,4439.92,2,0.34,54.1,32.6,5.0,1
147500.0,1220900.0,22279.9,0,7.8,73.4,19.7,0.0,1
66800.0,607200.0,11080.64,6,1.75,76.1,46.1,5.0,1
64000.0,465100.0,8487.5,1,2.0,63.1,29.4,18.0,1
173900.0,1885500.0,34408.03,1,2.14,72.5,26.2,0.0,1
22600.0,181900.0,3319.45,5,1.34,96.0,13.3,5.0,1
44700.0,477300.0,8710.13,6,0.94,71.7,46.7,18.0,1
104600.0,787600.0,14372.72,1,0.97,71.2,14.9,5.0,1
90500.0,699100.0,12757.7,1,0.89,78.4,30.5,0.0,1
31900.0,255200.0,4657.08,7,0.4,73.1,16.4,5.0,1
66500.0,502500.0,9170.0,5,1.05,43.9,16.0,5.0,1
104100.0,1057500.0,19298.06,1,0.38,65.0,19.6,18.0,1
90600.0,806300.0,14713.97,2,0.91,89.8,27.2,0.0,1
89900.0,698000.0,12737.63,2,3.28,58.4,25.3,0.0,1
90900.0,857900.0,15655.61,3,0.49,69.2,17.2,5.0,1
88800.0,722300.0,13181.08,3,0.57,80.0,18.2,5.0,1
81000.0,830200.0,15150.12,1,3.41,59.9,28.9,0.0,1
166300.0,1467500.0,26780.05,1,4.89,68.2,25.6,0.0,1
112900.0,931100.0,16991.42,3,0.44,80.9,33.4,0.0,1
71700.0,699900.0,12772.3,1,1.78,68.2,24.8,0.0,1
47000.0,507300.0,9257.59,1,4.28,96.0,29.9,0.0,1
74400.0,621700.0,11345.25,1,8.02,72.9,21.1,0.0,1
47600.0,381200.0,6956.43,4,0.91,64.7,26.2,0.0,1
111600.0,910900.0,16622.79,3,1.43,64.7,16.5,5.0,1
87200.0,810900.0,14797.92,2,1.3,57.2,22.4,0.0,1
81800.0,858400.0,15664.73,1,9.68,81.6,21.8,0.0,1
184900.0,1570900.0,28666.97,1,4.38,86.9,35.1,0.0,1
52500.0,533900.0,9743.01,2,1.67,73.8,38.2,5.0,1
87100.0,741300.0,13527.8,3,0.58,67.7,24.8,0.0,1
72000.0,590600.0,10777.71,2,2.05,70.0,31.6,0.0,1
53300.0,403200.0,7357.9,5,0.6,67.6,19.6,5.0,1
85400.0,620700.0,11327.0,3,0.49,76.3,19.9,0.0,1
77500.0,678300.0,12378.13,3,1.31,87.2,32.7,18.0,1
28900.0,278200.0,5076.8,4,2.42,42.2,64.8,5.0,1
23600.0,236800.0,4321.31,3,0.38,73.9,21.8,5.0,1
21800.0,219100.0,3998.3,2,2.58,70.7,49.9,5.0,1
22700.0,218900.0,3994.65,3,1.91,71.0,15.0,5.0,1
181500.0,1946500.0,35521.2,1,1.7,95.5,25.4,18.0,1
32200.0,279500.0,5100.53,6,0.91,72.9,19.2,5.0,1
63300.0,521300.0,9513.08,4,1.47,70.4,19.0,5.0,1
29500.0,256700.0,4684.46,5,1.34,54.8,46.3,18.0,1
79600.0,599300.0,10936.48,1,1.52,70.2,27.2,0.0,1
45400.0,325600.0,5941.79,1,0.97,55.3,40.3,5.0,1
75900.0,566100.0,10330.62,4,0.6,50.6,28.9,5.0,1
137000.0,1495200.0,27285.54,4,2.06,47.2,21.0,0.0,1
78800.0,763100.0,13925.62,4,2.0,91.3,27.1,0.0,1
104200.0,752600.0,13734.01,3,1.95,73.1,26.3,18.0,1
55200.0,481800.0,8792.25,3,2.34,65.8,20.8,0.0,1
174700.0,1809800.0,33026.6,1,0.85,61.9,26.6,0.0,1
38100.0,292200.0,5332.29,4,3.66,59.6,25.7,0.0,1
69600.0,526200.0,9602.49,2,0.86,77.9,25.3,0.0,1
92100.0,681800.0,12442.0,1,0.47,83.2,36.6,18.0,1
87100.0,723700.0,13206.62,3,1.8,71.5,18.7,18.0,1
50100.0,431600.0,7876.16,1,3.45,70.1,13.9,5.0,1
142000.0,1030800.0,18810.82,1,0.75,55.6,25.1,0.0,1
95700.0,862100.0,15732.25,1,0.48,57.5,30.9,0.0,1
53900.0,455100.0,8305.01,5,0.48,67.1,20.8,5.0,1
126100.0,1217000.0,22208.73,1,5.88,51.0,26.0,18.0,1
92200.0,707300.0,12907.34,1,0.6,79.1,28.8,0.0,1
27300.0,297300.0,5425.35,2,1.32,65.1,55.5,5.0,1
88000.0,770200.0,14055.19,2,3.93,76.6,31.9,0.0,1
128200.0,1103000.0,20128.38,3,0.5,90.8,30.8,0.0,1
84300.0,625700.0,11418.25,3,2.85,65.0,36.7,18.0,1
41400.0,390500.0,7126.14,3,1.24,61.6,17.9,5.0,1
33200.0,261000.0,4762.93,1,1.23,62.4,47.5,5.0,1
73300.0,629800.0,11493.07,5,0.38,82.1,18.3,5.0,1
147500.0,1462000.0,26679.68,5,1.09,77.5,16.5,0.0,1
63200.0,482800.0,8810.5,5,0.84,87.4,17.3,5.0,1
24400.0,218100.0,3980.05,3,4.17,93.8,12.2,5.0,1
174000.0,1334700.0,24356.61,1,6.26,61.8,19.7,0.0,1
190400.0,2111100.0,38524.95,2,0.56,83.6,29.6,0.0,1
15200.0,108900.0,1987.29,3,0.5,69.9,43.9,5.0,1
30100.0,289400.0,5281.19,1,1.04,65.7,66.0,18.0,1
45200.0,356400.0,6503.86,3,1.75,75.3,10.6,5.0,1
71200.0,520000.0,9489.35,5,0.33,47.4,39.9,5.0,1
106700.0,1149100.0,20969.64,0,5.66,71.4,13.5,0.0,1
116100.0,1043000.0,19033.45,2,0.42,56.3,31.6,18.0,1
69600.0,501600.0,9153.58,4,2.78,79.2,18.5,5.0,1
104300.0,767300.0,14002.27,2,2.42,53.4,14.6,0.0,1
169400.0,1250900.0,22827.37,1,1.17,72.0,17.9,0.0,1
110600.0,1181700.0,21564.55,3,1.1,55.2,20.4,18.0,1
44100.0,364500.0,6651.67,2,0.77,71.1,31.5,0.0,1
95600.0,953200.0,17394.71,5,0.2,35.0,18.8,5.0,0
133900.0,1484800.0,27095.75,2,0.79,39.9,22.4,18.0,1
20500.0,201900.0,3684.42,6,0.31,64.8,13.2,5.0,0
113100.0,1223700.0,22331.0,3,1.43,79.6,20.5,5.0,1
84500.0,892500.0,16287.01,1,6.79,45.3,27.1,0.0,1
100300.0,752100.0,13724.89,3,0.62,89.8,17.7,5.0,1
141700.0,1246400.0,22745.25,1,4.07,77.7,14.8,0.0,1
151600.0,1378400.0,25154.08,3,4.37,83.0,22.6,18.0,1
35900.0,299000.0,5456.38,2,1.56,78.8,18.1,5.0,1
215300.0,1629500.0,29736.35,1,1.7,52.7,17.3,18.0,1
161700.0,1310900.0,23922.29,3,0.75,76.3,20.0,18.0,1
30000.0,293900.0,5363.31,1,3.91,51.2,24.1,0.0,1
177200.0,1736100.0,31681.66,0,6.39,74.1,36.8,0.0,1
19200.0,137900.0,2516.5,3,2.24,86.3,12.5,5.0,1
54400.0,483800.0,8828.75,4,0.66,67.8,35.7,18.0,1
96200.0,704800.0,12861.72,2,3.87,51.9,23.6,18.0,1
238100.0,2052400.0,37453.74,2,2.32,70.0,16.3,18.0,1
60400.0,498500.0,9097.0,2,2.18,65.3,19.0,5.0,1
33500.0,261200.0,4766.57,3,2.63,51.0,49.2,5.0,1
80300.0,671300.0,12250.39,1,0.89,76.3,17.8,0.0,1
29400.0,287600.0,5248.34,4,0.77,81.2,24.2,0.0,1
41500.0,355600.0,6489.26,3,1.02,92.1,23.5,18.0,1
63400.0,513100.0,9363.44,6,1.85,74.4,15.1,5.0,1
62800.0,622100.0,11352.55,3,7.52,68.6,39.6,5.0,1
87400.0,772800.0,14102.64,3,2.48,83.4,37.8,18.0,1
65700.0,489100.0,8925.47,3,10.84,66.3,14.4,5.0,1
69700.0,630900.0,11513.14,2,5.92,48.4,35.3,0.0,1
112700.0,977900.0,17845.46,1,2.02,70.6,30.3,0.0,1
238900.0,2202800.0,40198.36,0,7.25,62.8,15.6,18.0,1
79300.0,804800.0,14686.6,2,2.38,52.9,41.9,18.0,1
231600.0,1686800.0,30782.0,1,1.09,68.7,20.0,18.0,1
109300.0,1022200.0,18653.88,4,4.07,67.3,16.2,0.0,1
128600.0,965900.0,17626.47,2,5.71,75.6,22.9,0.0,1
31800.0,252300.0,4604.16,1,0.76,46.2,22.1,0.0,1
52300.0,493200.0,9000.29,2,1.54,65.3,18.6,5.0,1
127000.0,1370300.0,25006.27,0,7.8,65.8,28.6,0.0,1
78200.0,569100.0,10385.37,2,0.55,54.4,28.4,0.0,1
51900.0,465400.0,8492.97,2,5.69,67.4,25.8,0.0,1
24100.0,174200.0,3178.93,2,0.45,60.9,43.4,18.0,1
14800.0,148500.0,2709.94,2,2.17,96.0,45.4,5.0,1
148900.0,1383600.0,25248.98,1,0.99,75.7,24.8,18.0,1
44300.0,383100.0,6991.1,3,6.51,77.4,39.8,5.0,1
72200.0,733600.0,13387.29,9,0.38,96.0,15.8,5.0,0
118600.0,1234800.0,22533.56,0,7.29,88.0,30.7,0.0,1
91800.0,929700.0,16965.87,4,8.49,62.5,16.8,0.0,1
89800.0,864200.0,15770.57,0,5.36,70.4,33.8,18.0,1
21900.0,175900.0,3209.96,4,8.06,74.5,12.9,5.0,1
101600.0,889200.0,16226.79,3,3.05,43.5,18.3,5.0,1
58700.0,517400.0,9441.91,2,2.7,54.5,19.4,5.0,1
28600.0,212100.0,3870.56,1,1.02,67.8,25.4,0.0,1
45800.0,374700.0,6837.81,3,2.61,71.2,19.6,0.0,1
178100.0,1272600.0,23223.37,2,0.95,64.4,16.9,0.0,1
117300.0,1079400.0,19697.71,3,1.19,70.5,21.5,18.0,1
10900.0,81600.0,1489.1,2,1.57,38.5,22.6,5.0,1
39500.0,286100.0,5220.97,2,1.41,80.0,27.8,5.0,1
171600.0,1782800.0,32533.88,0,7.45,56.3,27.9,0.0,1
78700.0,576500.0,10520.41,3,2.37,62.9,19.0,5.0,1
82300.0,713800.0,13025.96,3,2.24,61.5,33.0,0.0,1
23900.0,249100.0,4545.76,6,0.4,71.7,16.6,5.0,0
111500.0,812200.0,14821.64,3,1.61,80.1,32.2,18.0,1
167800.0,1323600.0,24154.05,1,3.11,82.2,28.5,0.0,1
140700.0,1556100.0,28396.89,1,3.06,43.1,25.0,0.0,1
37600.0,417500.0,7618.86,2,1.49,72.1,55.2,5.0,1
40900.0,293200.0,5350.53,1,13.41,79.4,25.7,18.0,1
114900.0,849800.0,15507.79,2,2.46,56.1,21.3,0.0,1
78600.0,768600.0,14025.99,5,0.6,63.2,23.9,18.0,1
140600.0,1045500.0,19079.07,3,2.33,66.0,29.1,0.0,1
28700.0,255100.0,4655.26,2,0.7,51.2,24.7,0.0,1
74500.0,623000.0,11368.97,0,5.28,80.3,27.5,0.0,1
82400.0,896500.0,16360.01,6,1.33,85.2,20.0,5.0,1
180100.0,1547400.0,28238.12,4,0.42,70.6,32.2,0.0,1
144100.0,1131400.0,20646.64,1,4.3,96.0,26.5,0.0,1
182400.0,1647400.0,30063.0,2,12.86,79.2,22.1,18.0,1
110900.0,865700.0,15797.95,2,1.31,68.2,22.7,0.0,1
172900.0,1709100.0,31188.95,5,0.93,68.0,20.2,0.0,1
54000.0,599700.0,10943.78,1,2.51,79.2,25.5,0.0,1
57900.0,456600.0,8332.38,1,2.31,76.7,24.8,0.0,1
131700.0,1366000.0,24927.8,1,3.34,54.2,26.4,0.0,1
51500.0,426700.0,7786.74,1,3.05,84.6,27.9,18.0,1
136400.0,1184100.0,21608.35,2,1.19,51.8,24.1,0.0,1
107400.0,1173200.0,21409.44,1,6.67,43.3,27.8,0.0,1
91500.0,746200.0,13617.22,1,6.38,96.0,21.9,0.0,1
19000.0,197600.0,3605.95,3,3.1,64.5,18.4,5.0,1
73100.0,533500.0,9735.71,3,1.47,65.3,26.6,0.0,1
152500.0,1427900.0,26057.4,2,1.47,74.2,21.0,18.0,1
147600.0,1352200.0,24675.97,3,1.67,54.9,30.6,0.0,1
84200.0,877800.0,16018.76,0,6.11,82.3,35.9,18.0,1
58100.0,572000.0,10438.29,2,0.79,46.4,14.9,5.0,1
15900.0,120500.0,2198.97,3,2.03,55.5,21.2,5.0,1
95900.0,816300.0,14896.46,1,4.11,71.6,21.9,0.0,1
57000.0,584500.0,10666.4,7,1.4,52.2,17.7,5.0,1
178800.0,1852500.0,33805.82,4,2.0,62.1,27.4,0.0,1
42600.0,385400.0,7033.07,2,0.48,62.4,26.2,0.0,1
87300.0,846500.0,15447.57,0,7.2,78.0,19.2,0.0,1
53200.0,435900.0,7954.63,3,2.46,73.3,16.9,5.0,1
163500.0,1403500.0,25612.13,2,0.39,62.0,22.4,0.0,1
97600.0,813900.0,14852.66,0,5.96,69.0,22.0,0.0,1
94700.0,969400.0,17690.34,5,0.8,75.3,20.7,18.0,1
121900.0,1082000.0,19745.15,4,1.13,65.7,28.6,18.0,1
39100.0,310300.0,5662.59,3,1.29,52.0,18.8,18.0,1
12800.0,97000.0,1770.13,3,3.55,96.0,38.0,5.0,1
103400.0,795000.0,14507.76,4,1.94,68.7,14.9,5.0,1
71800.0,752100.0,13724.89,1,1.0,65.0,33.3,0.0,1
134700.0,1471200.0,26847.57,1,0.6,92.6,28.2,0.0,1
50300.0,494500.0,9024.01,5,2.12,69.8,15.5,5.0,1
104100.0,940000.0,17153.83,3,2.37,45.4,19.2,0.0,1
47900.0,493300.0,9002.11,3,6.92,96.0,12.4,5.0,1
36200.0,363600.0,6635.25,5,1.07,75.4,17.0,18.0,1
92900.0,722800.0,13190.2,5,0.89,61.6,14.9,5.0,1
50000.0,407300.0,7432.72,1,0.6,73.3,32.3,0.0,1
195100.0,1795200.0,32760.16,1,1.41,70.6,31.2,0.0,1
55100.0,506900.0,9250.29,1,1.1,65.4,40.2,5.0,1
71100.0,542000.0,9890.83,3,3.04,52.3,11.5,5.0,1
54500.0,503900.0,9195.55,3,4.02,57.3,16.3,5.0,1
82000.0,785400.0,14332.57,2,0.52,60.4,15.1,5.0,1
78300.0,733500.0,13385.46,2,2.79,74.2,24.4,18.0,1
54600.0,494700.0,9027.66,3,0.6,68.1,22.5,0.0,1
11100.0,94200.0,1719.03,3,1.07,65.7,46.6,5.0,1
40100.0,297300.0,5425.35,2,0.6,78.8,34.8,0.0,1
96800.0,1020600.0,18624.68,4,3.02,52.4,22.0,18.0,1
25100.0,210000.0,3832.24,4,2.44,83.3,40.0,5.0,1
53400.0,417400.0,7617.03,0,8.83,76.1,29.6,0.0,1
34000.0,356400.0,6503.86,1,1.92,70.9,54.9,5.0,1
77000.0,554800.0,10124.41,4,0.34,52.3,24.1,0.0,1
55700.0,595400.0,10865.31,5,1.16,61.4,66.6,18.0,1
56200.0,568100.0,10367.12,2,1.72,78.7,17.3,0.0,1
106000.0,832400.0,15190.26,4,1.58,68.6,19.8,5.0,1
76100.0,588600.0,10741.22,4,4.09,87.5,24.5,18.0,1
116600.0,913400.0,16668.41,2,2.59,72.0,19.9,5.0,1
70700.0,763600.0,13934.75,3,1.63,57.4,21.2,5.0,1
97900.0,809600.0,14774.19,2,1.41,76.4,21.1,5.0,1
114200.0,1027200.0,18745.12,1,2.69,65.2,22.1,0.0,1
117400.0,1100700.0,20086.4,3,7.34,81.5,18.5,5.0,1
105100.0,762500.0,13914.68,5,0.1,90.6,16.7,5.0,0
62100.0,446700.0,8151.72,3,3.59,88.9,17.7,5.0,1
38900.0,429500.0,7837.84,2,9.67,55.8,14.2,5.0,1
116100.0,1245700.0,22732.47,3,0.35,56.3,31.8,0.0,1
39100.0,395000.0,7208.26,3,3.69,61.6,36.3,5.0,1
40900.0,298000.0,5438.13,2,7.21,72.9,41.4,5.0,1
149400.0,1455700.0,26564.71,2,0.33,76.1,27.9,18.0,1
33000.0,246900.0,4505.62,5,0.27,81.7,18.8,5.0,1
53100.0,406800.0,7423.59,1,6.44,58.8,24.1,0.0,1
74000.0,665300.0,12140.9,1,8.18,75.9,21.0,0.0,1
126000.0,1002900.0,18301.68,2,7.17,75.8,23.7,0.0,1
78800.0,708500.0,12929.24,1,2.0,69.4,29.7,18.0,1
184600.0,2030800.0,37059.57,3,0.62,83.4,28.1,0.0,1
104100.0,841500.0,15356.33,5,0.39,73.2,19.2,18.0,1
14700.0,122800.0,2240.95,6,0.57,50.3,29.1,5.0,1
55700.0,533800.0,9741.19,3,0.72,63.7,16.0,5.0,1
54900.0,485100.0,8852.47,6,0.41,60.4,23.0,18.0,1
120000.0,1117400.0,20391.16,2,3.06,69.6,28.7,0.0,1
27500.0,225400.0,4113.27,4,0.88,55.4,42.1,5.0,1
22700.0,188800.0,3445.36,2,2.85,56.3,36.0,18.0,1
99900.0,768400.0,14022.34,6,0.56,64.3,10.3,5.0,0
136400.0,1354700.0,24721.59,1,0.87,47.2,29.1,0.0,1
49100.0,366400.0,6686.34,2,1.82,40.9,32.6,0.0,1
22400.0,218300.0,3983.7,3,0.83,67.8,38.7,5.0,1
54500.0,602500.0,10994.87,1,2.35,60.6,33.3,0.0,1
24100.0,238300.0,4348.68,3,0.33,96.0,17.8,5.0,1
75200.0,551300.0,10060.54,4,3.3,76.0,14.2,5.0,1
66400.0,635600.0,11598.91,7,0.33,60.2,47.4,5.0,1
38300.0,380200.0,6938.18,2,3.29,66.2,39.7,5.0,1
118100.0,1078000.0,19672.16,1,2.27,51.5,21.9,5.0,1
115800.0,1188000.0,21679.52,0,5.15,68.8,29.7,0.0,1
64000.0,648600.0,11836.14,3,0.82,65.0,24.0,0.0,1
47200.0,362500.0,6615.17,2,0.71,95.5,18.6,18.0,1
99900.0,727100.0,13268.67,0,9.66,79.2,24.8,0.0,1
66700.0,542500.0,9899.95,4,2.73,64.9,23.7,18.0,1
57400.0,592700.0,10816.04,4,1.74,66.4,19.9,5.0,1
103800.0,967300.0,17652.02,6,3.06,66.0,15.4,5.0,1
33000.0,301200.0,5496.52,2,3.1,78.6,42.1,5.0,1
186400.0,2016100.0,36791.31,2,4.9,62.6,29.5,0.0,1
19700.0,144800.0,2642.42,1,2.88,56.7,16.3,5.0,1
168900.0,1269400.0,23164.97,1,2.91,84.6,36.5,0.0,1
89500.0,658800.0,12022.28,0,8.06,55.9,20.9,0.0,1
18600.0,175500.0,3202.66,5,0.29,52.8,15.7,5.0,0
74900.0,629800.0,11493.07,0,9.5,78.9,23.0,0.0,1
136600.0,1120600.0,20449.55,6,0.15,79.7,40.0,0.0,0
77700.0,655500.0,11962.06,1,2.4,65.8,33.8,18.0,1
44100.0,317300.0,5790.33,1,0.71,90.4,28.5,0.0,1
45000.0,334100.0,6096.91,1,1.67,82.5,26.9,0.0,1
130500.0,955800.0,17442.16,2,4.12,75.4,22.0,18.0,1
48900.0,400000.0,7299.5,6,0.59,82.3,21.6,5.0,1
43000.0,358900.0,6549.48,1,1.54,90.1,15.7,0.0,1
55100.0,516700.0,9429.13,4,2.92,77.0,40.8,5.0,1
36400.0,340100.0,6206.4,3,8.67,85.5,16.7,5.0,1
40500.0,333300.0,6082.31,3,2.21,59.0,31.4,5.0,1
151000.0,1642300.0,29969.93,3,1.1,68.4,13.8,0.0,1
